ופיגועים נגד צהל וצדל,placeholder,וּפִגּוּעִים נֶגֶד צַהַל וְצָדָל
באזור הביטחון,placeholder,בְּאֵזוֹר הַבִּטָּחוֹן
המקורות מסרו כי,placeholder,הַמְּקוֹרוֹת מָסְרוּ כִּי
הפעולה היא המשך,placeholder,הַפְּעֻלָּה הִיא הֶמְשֵׁךְ
למדיניות צהל בצפון,placeholder,לִמְדִינִיּוּת צַהַל בַּצָּפוֹן
לנקוט בפעולות צבאיות,placeholder,לִנְקֹט בִּפְעֻלּוֹת צְבָאִיּוֹת
יזומות נגד התארגנויות,placeholder,יְזוּמוֹת נֶגֶד הִתְאַרְגְּנֻיּוֹת
של מחבלים מצפון,placeholder,שֶׁל מְחַבְּלִים מִצָּפוֹן
לרצועת הביטחון,placeholder,לִרְצוּעַת הַבִּטָּחוֹן
עיתוני ביירות דיווחו,placeholder,עִתּוֹנֵי בֵּירוּת דִּוְּחוּ
בסוף השבוע כי חיילי,placeholder,בְּסוֹף הַשָּׁבוּעַ כִּי חַיָּלֵי
הארגון השיעי אמל יצאו,placeholder,הָאִרְגּוּן הַשִּׁיעִי אַמַל יָצְאוּ
מביירות לדרום לבנון,placeholder,מִבֵּירוּת לִדְרוֹם לְבָנוֹן
כדי למנוע מחיילי,placeholder,כְּדֵי לִמְנֹעַ מֵחַיָּלֵי
המיליציה השיעית,placeholder,הַמִּילִיצְיָה הַשִּׁיעִית
חיזבאללה להתבסס,placeholder,חִזְבַּאלְלַה לְהִתְבַּסֵּס
בדרום לבנון שר,placeholder,בִּדְרוֹם לְבָנוֹן שַׂר
הביטחון משה ארנס,placeholder,הַבִּטָּחוֹן מֹשֶׁה אָרֶנְס
ביקר ביום חמישי,placeholder,בִּקֵּר בְּיוֹם חֲמִישִׁי
בשעות הבוקר בלבנון,placeholder,בִּשְׁעוֹת הַבֹּקֶר בִּלְבָנוֹן
ונתן את האישור הסופי,placeholder,וְנָתַן אֶת הָאִשּׁוּר הַסּוֹפִי
לביצוע פעולה שר,placeholder,לְבִצּוּעַ פְּעֻלָּה שַׂר
הביטחון קיבל סקירה,placeholder,הַבִּטָּחוֹן קִבֵּל סְקִירָה
מהמפקדים ביניהם גם,placeholder,מֵהַמְּפַקְּדִים בֵּינֵיהֶם גַּם
מאלוף פיקוד הצפון,placeholder,מֵאַלּוּף פִּקּוּד הַצָּפוֹן
יוסי פלד בסוף השבוע,placeholder,יוֹסִי פֶּלֶד בְּסוֹף הַשָּׁבוּעַ
שעבר אמר גורם צבאי,placeholder,שֶׁעָבַר אָמַר גּוֹרֵם צְבָאִי
בכיר בפיקוד הצפון כי,placeholder,בָּכִיר בְּפִקּוּד הַצָּפוֹן כִּי
העיירה הנוצרית גזין,placeholder,הָעֲיָרָה הַנּוֹצְרִית גַּזִּין
שמצפון לרצועת,placeholder,שֶׁמִּצָּפוֹן לִרְצוּעַת
הביטחון היא נכס,placeholder,הַבִּטָּחוֹן הִיא נֶכֶס
אסטרטגי ואסור,placeholder,אַסְטְרָטֶגִי וְאָסוּר
שהשליטה בה תצא מידי,placeholder,שֶׁהַשְּׁלִיטָה בָּהּ תֵּצֵא מִידֵי
צבא דרום לבנון החשש,placeholder,צְבָא דְּרוֹם לְבָנוֹן הַחֲשָׁשׁ
בצהל הוא כי ממשלת,placeholder,בְּצַהַ“ל הוּא כִּי מֶמְשֶׁלֶת
לבנון הפרו-סורית תנסה,placeholder,לְבָנוֹן הַפְּרוֹ-סוּרִית תְּנַסֶּה
לגבש קואליציה של,placeholder,לְגַבֵּשׁ קוֹאָלִיצְיָה שֶׁל
ארגונים לבנוניים,placeholder,אִרְגּוּנִים לְבָנוֹנִיִּים
למלחמה על מובלעת גזין,placeholder,לְמִלְחָמָה עַל מֻבְלַעַת גַּזִּין
גם גנראל אנטואן לאחד,placeholder,גַּם גֶּנֶרָאל אַנְטוּאַן לַאחֶד
מפקד צדל אמר כי במצב,placeholder,מְפַקֵּד צָדָל אָמַר כִּי בַּמַּצָּב
הנוכחי כל עוד אין מדינה,placeholder,הַנּוֹכְחִי כָּל עוֹד אֵין מְדִינָה
לבנונית הוא יסרב לכל,placeholder,לְבָנוֹנִית הוּא יְסָרֵב לְכָל
כניסה של כוחות,placeholder,כְּנִיסָה שֶׁל כֹּחוֹת
לבנוניים לגזין גנרל,placeholder,לְבָנוֹנִיִּים לְגַזִּין גֶּנֶרָל
לאחד אמר כי בכל הקשור,placeholder,לַאחֶד אָמַר כִּי בְּכָל הַקָּשׁוּר
אליו אין הבדל בין גזין,placeholder,אֵלָיו אֵין הֶבְדֵּל בֵּין גַּזִּין
לבין אזור הביטחון והוא,placeholder,לְבֵין אֵזוֹר הַבִּטָּחוֹן וְהוּא
איננו מוכן למסור מקום,placeholder,אֵינֶנּוּ מוּכָן לִמְסֹר מָקוֹם
אסטרטגי כזה לידי לבנון,placeholder,אַסְטְרָטֶגִי כָּזֶה לִידֵי לְבָנוֹן
גורמים בכירים בצהל,placeholder,גּוֹרְמִים בְּכִירִים בְּצַהַ“ל
שיבחו את הכוחות,placeholder,שִׁבְּחוּ אֶת הַכֹּחוֹת
שפעלו בלבנון,placeholder,שֶׁפָּעֲלוּ בִּלְבָנוֹן
ומתחקיר שנערך לאחר,placeholder,וּמִתַּחְקִיר שֶׁנֶּעֱרַךְ לְאַחַר
הפעולה בעת ששבו,placeholder,הַפְּעֻלָּה בְּעֵת שֶׁשָּׁבוּ
הכוחות לשטח ישראל,placeholder,הַכֹּחוֹת לְשֶׁטַח יִשְׂרָאֵל
עולה כי הכוחות פעלו,placeholder,עוֹלֶה כִּי הַכֹּחוֹת פָּעֲלוּ
בשילוב מוצלח כל,placeholder,בְּשִׁלּוּב מֻצְלָח כָּל
הקרוב אצל הנושא יודע,placeholder,הַקָּרוֹב אֵצֶל הַנּוֹשֵׂא יוֹדֵעַ
שמוסיקה היא אחד התחומים,placeholder,שְׁמוּסִיקָה הִיא אֶחָד הַתְּחוּמִים
שבהם מציפה אותנו,placeholder,שֶׁבָּהֶם מְצִיפָה אוֹתָנוּ
העלייה החדשה,placeholder,הָעֲלִיָּה הַחֲדָשָׁה
מברית-המועצות באנשי,placeholder,מִבְּרִית-הַמּוֹעָצוֹת בְּאַנְשֵׁי
מקצוע מעולים וקליטתם,placeholder,מִקְצוֹעַ מְעֻלִּים וּקְלִיטָתָם
היעילה היא אתגר קשה,placeholder,הַיְּעִילָה הִיא אֶתְגָּר קָשֶׁה
וכדאי כשמדובר,placeholder,וּכְדַאי כְּשֶׁמְּדֻבָּר
באמני-ביצוע יש,placeholder,בְּאָמָּנֵי-בִּצּוּעַ יֵשׁ
לאפשר להם קודם כל,placeholder,לְאַפְשֵׁר לָהֶם קֹדֶם כָּל
להופיע ולהיחשף בפני,placeholder,לְהוֹפִיעַ וּלְהֵחָשֵׂף בִּפְנֵי
קהל עקרונית יש אפוא,placeholder,קָהָל עֶקְרוֹנִית יֵשׁ אֵפוֹא
לברך על כל מסגרת,placeholder,לְבָרֵךְ עַל כָּל מִסְגֶּרֶת
המאפשרת לאמנים עולים,placeholder,הַמְּאַפְשֶׁרֶת לְאָמָּנִים עוֹלִים
לערוך קונצרטים וליצור,placeholder,לַעֲרֹךְ קוֹנְצֶרְטִים וְלִיצֹר
קשר עם הקהל הישראלי,placeholder,קֶשֶׁר עִם הַקָּהָל הַיִּשְׂרְאֵלִי
ובכלל זה על הסדרה,placeholder,וּבִכְלָל זֶה עַל הַסִּדְרָה
שנפתחה עתה באולם,placeholder,שֶׁנִּפְתְּחָה עַתָּה בְּאוּלַם
הקונסרבטוריון,placeholder,הַקּוֹנְסֶרְבָטוֹרְיוֹן
בתל-אביב עם זאת ברור,placeholder,בְּתֵל-אָבִיב עִם זֹאת בָּרוּר
שיש לערוך ברירה,placeholder,שֶׁיֵּשׁ לַעֲרֹךְ בְּרִירָה
מוקדמת של האמנים,placeholder,מֻקְדֶּמֶת שֶׁל הָאָמָּנִים
שיוזמנו להופיע,placeholder,שֶׁיֻּזְמְנוּ לְהוֹפִיעַ
האמנות אינה מכירה,placeholder,הָאָמָּנוּת אֵינָהּ מַכִּירָה
בפרוטקציה הופעה,placeholder,בִּפְרוֹטֶקְצִיָּה הוֹפָעָה
שאינה מצדיקה את עצמה,placeholder,שֶׁאֵינָהּ מַצְדִּיקָה אֶת עַצְמָהּ
מבחינה אמנותית מוטב,placeholder,מִבְּחִינָה אָמָּנוּתִית מוּטָב
שלא תיערך כלל שכן,placeholder,שֶׁלֹּא תֵּעָרֵךְ כְּלָל שֶׁכֵּן
היא עושה שירות דב לכל,placeholder,הִיא עוֹשָׂה שֵׁרוּת דֹּב לְכָל
הנוגעים בדבר לקהל,placeholder,הַנּוֹגְעִים בַּדָּבָר לַקָּהָל
למארגנים לתדמית,placeholder,לַמְּאַרְגְנִים לְתַדְמִית
העלייה המוסיקלית,placeholder,הָעֲלִיָּה הַמּוּסִיקָלִית
ואולי בראש ובראשונה,placeholder,וְאוּלַי בָּרֹאשׁ וּבָרִאשׁוֹנָה
לעולה עצמו הופעתו של,placeholder,לָעוֹלֶה עַצְמוֹ הוֹפָעָתוֹ שֶׁל
הפסנתרן אלכסנדר,placeholder,הַפְּסַנְתְּרָן אַלֶכְּסַנְדֶּר
גולד אחד משני אמנים,placeholder,גּוֹלְד אֶחָד מִשְּׁנֵי אָמָּנִים
שהופיעו בערב הראשון,placeholder,שֶׁהוֹפִיעוּ בָּעֶרֶב הָרִאשׁוֹן
בסדרה היתה דוגמה,placeholder,בַּסִּדְרָה הָיְתָה דֻּגְמָה
להופעה שאינה מצדיקה,placeholder,לְהוֹפָעָה שֶׁאֵינָהּ מַצְדִּיקָה
את עצמה בחירתו בסונטה,placeholder,אֶת עַצְמָהּ בְּחִירָתוֹ בְּסוֹנָטָה
של מוצרט היתה מוטעית,placeholder,שֶׁל מוֹצַרְט הָיְתָה מֻטְעֵית
ביצועו היה מכני,placeholder,בִּצּוּעוֹ הָיָה מֵכָנִי
ונעדר-השראה וצליל,placeholder,וְנֶעְדַּר-הַשְׁרָאָה וּצְלִיל
הפסנתר שלו היה,placeholder,הַפְּסַנְתֵּר שֶׁלּוֹ הָיָה
נוקשה ונקישתי אולי,placeholder,נֻקְשֶׁה וּנְקִישָׁתִי אוּלַי
אפשר לתלות חלק מן,placeholder,אֶפְשָׁר לִתְלוֹת חֵלֶק מִן
האשמה בפסנתר עצמו,placeholder,הָאַשְׁמָה בַּפְּסַנְתֵּר עַצְמוֹ
אבל פסנתרן מקצועי,placeholder,אֲבָל פְּסַנְתְּרָן מִקְצוֹעִי
מסוגל להגמיש את אופי,placeholder,מְסֻגָּל לְהַגְמִישׁ אֶת אֹפִי
המגע שלו ולאזן,placeholder,הַמַּגָּע שֶׁלּוֹ וּלְאַזֵּן
לפחות חלקית את תכונות,placeholder,לְפָחוֹת חֶלְקִית אֶת תְּכוּנוֹת
הכלי נקישתיות יתר,placeholder,הַכְּלִי נְקִישָׁתִיּוּת יֶתֶר
נשמעה גם ביצירות שופן,placeholder,נִשְׁמְעָה גַּם בִּיצִירוֹת שׁוֹפֶּן
וליסט גולד העמיד את,placeholder,וְלִיסְט גּוֹלְד הֶעֱמִיד אֶת
עצמו במבחנם של אתגרי,placeholder,עַצְמוֹ בְּמִבְחָנָם שֶׁל אֶתְגְּרֵי
טכניקה ומהירות שלא עמד,placeholder,טֶכְנִיקָה וּמְהִירוּת שֶׁלֹּא עָמַד
בהם רק בסונטה של,placeholder,בָּהֶם רַק בַּסּוֹנָטָה שֶׁל
פרוקופייב נטו כפות,placeholder,פְּרוֹקוֹפְיֶב נָטוּ כַּפּוֹת
המאזניים לצד זכות,placeholder,הַמֹּאזְנַיִם לְצַד זְכוּת
הופעת זמר הבאס בוריס,placeholder,הוֹפָעַת זַמַּר הַבָּאס בּוֹרִיס
קרבט יצקה במאזין,placeholder,קָרְבָּט יָצְקָה בַּמַּאֲזִין
תחושה ברורה של,placeholder,תְּחוּשָׁה בְּרוּרָה שֶׁל
קורת-רוח קולו עמוק,placeholder,קוֹרַת-רוּחַ קוֹלוֹ עָמֹק
ועשיר מענג את האוזן,placeholder,וְעָשִׁיר מְעַנֵּג אֶת הָאֹזֶן
ומחמם את הלב הוא,placeholder,וּמְחַמֵּם אֶת הַלֵּב הוּא
השתדל להפגין מגוון,placeholder,הִשְׁתַּדֵּל לְהַפְגִּין מִגְוָן
של סגנונות ושפות אלא,placeholder,שֶׁל סִגְנוֹנוֹת וְשָׂפוֹת אֶלָּא
שהרוסית שלו דומיננטית,placeholder,שֶׁהָרוּסִית שֶׁלּוֹ דּוֹמִינַנְטִית
כל-כך שהיא מטמיעה,placeholder,כָּל-כָּךְ שֶׁהִיא מַטְמִיעָה
בתוכה כל חומר זר,placeholder,בְּתוֹכָהּ כָּל חֹמֶר זָר
המדובר לא רק במבטא,placeholder,הַמְּדֻבָּר לֹא רַק בְּמִבְטָא
במובן המצומצם של,placeholder,בַּמּוּבָן הַמְּצֻמְצָם שֶׁל
המלה כאן שפר יחסית,placeholder,הַמִּלָּה כָּאן שָׁפַר יַחֲסִית
חלקה של האיטלקית,placeholder,חֶלְקָהּ שֶׁל הָאִיטַלְקִית
באריה מתוך דון,placeholder,בָּאָרִיָּה מִתּוֹךְ דּוֹן
גובאני אך לא באריה,placeholder,גּוֹבַאנִי אַךְ לֹא בָּאָרִיָּה
מתוך נשף המסכות של,placeholder,מִתּוֹךְ נֶשֶׁף הַמַּסֵּכוֹת שֶׁל
ורדי הצרפתית והעברית,placeholder,וַרְדִּי הַצָּרְפָתִית וְהָעִבְרִית
נשמעו כרוסית לכל דבר,placeholder,נִשְׁמְעוּ כְּרוּסִית לְכָל דָּבָר
נדמה שאצל קרבט עיצבה,placeholder,נִדְמֶה שֶׁאֵצֶל קָרְבָּט עִצְּבָה
השפה הרוסית את מבנה,placeholder,הַשָּׂפָה הָרוּסִית אֶת מִבְנֵה
הגרון ומיתרי הקול,placeholder,הַגָּרוֹן וּמֵיתְרֵי הַקּוֹל
והתהודה האדירה,placeholder,וְהַתְּהוּדָה הָאַדִּירָה
היפהפיה כשלעצמה,placeholder,הַיְּפֵהפִיָּה כְּשֶׁלְּעַצְמָהּ
צובעת הכל בצבע רוסי,placeholder,צוֹבַעַת הַכֹּל בְּצֶבַע רוּסִי
ייחודי לאמן זה יש גם,placeholder,יִחוּדִי לְאָמָּן זֶה יֵשׁ גַּם
אישיות תקשורתית חמה,placeholder,אִישִׁיּוּת תִּקְשָׁרְתִּית חַמָּה
ונעימה אך לא תמיד,placeholder,וּנְעִימָה אַךְ לֹא תָּמִיד
מגוונת די הצורך,placeholder,מְגֻוֶּנֶת דֵּי הַצֹּרֶךְ
בעיצוב הדמויות,placeholder,בְּעִצּוּב הַדְּמֻיּוֹת
ובמסירת התכנים,placeholder,וּבִמְסִירַת הַתְּכָנִים
המשתנים של הטקסטים,placeholder,הַמִּשְׁתַּנִּים שֶׁל הַטֶּקְסְטִים
גם ביצועי שני הקטעים,placeholder,גַּם בִּצּוּעֵי שְׁנֵי הַקְּטָעִים
מתוך בוריס גודונוב של,placeholder,מִתּוֹךְ בּוֹרִיס גוֹדוּנוֹב שֶׁל
מוסורגסקי שהיו ללא,placeholder,מוּסוֹרְגְּסְקִי שֶׁהָיוּ לְלֹא
ספק נקודות שיא,placeholder,סָפֵק נְקֻדּוֹת שִׂיא
בתוכנית היו מרשימים,placeholder,בַּתָּכְנִית הָיוּ מַרְשִׁימִים
יותר במסירת המוסיקה של,placeholder,יוֹתֵר בִּמְסִירַת הַמּוּסִיקָה שֶׁל
